@relation gps_data_extended-weka.filters.unsupervised.attribute.Remove-V-R3-last-weka.filters.unsupervised.instance.Resample-S1-Z100.0

@attribute day numeric
@attribute min numeric
@attribute speed numeric
@attribute area numeric
@attribute movement_time numeric
@attribute movement_ratio numeric
@attribute distance numeric

@data
190,1119,0.110905,126413.078766,11.95473,0.789301,1151.093367
219,1008,0.01,3598.327087,0.014012,0.005592,453.544104
196,604,0.143527,22.508408,8.14188,0.824639,19.746526
197,642,0.20025,1483.150515,1.069129,0.486047,136.377651
78,915,0.327109,41654.183542,4.5339,0.673864,820.841999
257,309,0,137746.872148,3.10649,0.486205,1169.233476
189,58,0.046904,929.270437,0.219155,0.248671,144.534025
185,816,0.121655,10342.114016,6.111307,0.914021,401.170547
183,61,0.230868,10555.821577,20.24597,0.98833,1618.317974
189,969,0.151658,29180.483755,4.522063,0.484107,579.144913
195,1114,0.09,8290.351106,9.055126,0.83277,663.283863
199,511,19.50051,281915.386486,37.78731,0.866406,2660.44407
199,1345,0,542.651925,1.230085,0.70842,107.655495
187,482,0.082462,35.331585,0.077674,0.171474,28.084536
192,887,0.017321,6.029463,0.907622,0.049711,18.257941
208,1395,0,220894.642372,7.787143,0.562262,2936.132576
202,663,0.01,27228.683653,3.139489,0.822006,702.751658
189,724,0.151327,120.746309,0.684272,0.607695,75.442777
194,876,0,13.062144,0.048331,0.130483,22.594529
195,608,0.286705,17.294661,7.598811,0.957472,15.872656
185,601,0.174642,20.665862,4.376578,0.32827,13.332269
183,615,0.136748,31519.240008,7.18726,0.808788,888.645438
80,848,0.111803,9033.849423,2.679778,0.888695,554.83492
82,566,0.05831,91030.023576,7.084859,0.571017,1526.114731
188,840,0.05,9.975914,2.480149,0.384677,12.894715
190,1041,0.057446,1528.769721,0.779608,0.349491,140.533645
190,498,0.041231,4.781592,1.986274,0.349002,11.382597
184,1070,0.024495,605.965383,0.281421,0.134344,127.781584
185,564,0.02,129.332372,6.356498,0.231578,54.897275
201,968,0.442493,2124.697142,0.776434,0.199008,234.091732
201,289,0.344093,21606.687447,1.009207,0.054052,1194.941146
183,1343,0.017321,3586.092809,2.01918,0.458685,325.755504
191,932,0.122066,15735.587086,845.349,0.992582,1703.3339
191,935,0.267769,4426.189079,553.1443,0.985729,1683.458077
191,881,0.061644,2.882208,0.748217,0.12738,11.747803
220,1130,0.292746,4057.396593,0.285161,0.154653,335.585282
191,664,0.075498,55.129074,0.218331,0.428058,31.623144
195,619,0.168226,3.601942,2.071108,0.573073,7.228075
209,838,0.198242,32274.258088,0.163724,0.025676,1173.274107
69,286,0,64941.135001,2.365317,0.464017,927.740931
195,140,0,499.011489,0.588259,0.597189,62.057906
196,29,0.024495,1368.303189,1.071601,0.41302,160.86185
63,1283,0.272764,47266.772815,3.717763,0.845801,799.990627
70,210,0.140357,18457.225113,2.345259,0.887401,480.99685
185,589,0.359305,2.904616,1.255869,0.192772,6.51478
186,777,0.037417,10.114736,6.894944,0.407593,16.916254
199,1204,0.037417,6392.623733,2.698571,0.499329,329.66808
185,140,0.037417,1467.785068,0.30494,0.065922,282.174136
183,207,0.093808,1695.555388,1.771851,0.767177,147.812705
185,108,0.09798,3863.572312,2.321752,0.757812,251.228198
209,442,0.03,3628.423754,0.62354,0.249475,452.39222
200,1029,0.210238,2634.259127,6.25175,0.915975,423.164767
192,618,0.170587,155.693223,0.525394,0.719666,45.263214
182,613,0.156525,46.600862,11.87224,0.930371,25.521534
182,1013,0.04899,574.516777,1.079308,0.839363,84.867175
190,842,0.065574,163172.953364,54.46405,0.98208,3493.846488
196,604,0.133041,89.613485,26.4321,0.879963,30.037746
182,56,0.346699,4069.816829,1.342807,0.337367,238.815111
221,255,0.036056,7405.706512,0.379262,0.160491,430.09153
192,764,0.05831,9.735995,0.032982,0.135165,15.12869
59,1321,0.198997,187930.226387,1.823518,0.440663,1779.394059
74,503,1.06738,593.080788,0.294236,0.33053,163.79538
204,1070,0.073485,23732.989332,0.592852,0.076387,1412.531861
213,338,0.106771,103.393353,0.08485,0.401671,38.44591
196,991,0.123693,925.918866,1.317133,0.425496,188.826934
82,463,0.02,166532.253997,6.2494,0.434513,1769.053815
189,796,0.06,0.527384,1.515471,0.388521,3.900615
208,516,0.11225,4317.121942,0.589292,0.296305,361.962484
202,253,0.386911,192033.285578,7.571204,0.92155,1495.26276
67,1155,0.01,238902.708265,2.887293,0.204516,2569.42156
221,297,0.308707,660606.575867,20.66119,0.945927,3975.290454
206,158,0.01,199263.140504,9.628291,0.95143,1841.805052
190,879,0.584466,8.619679,12.95558,0.862572,15.019705
223,129,0.01,3745.246862,4.772254,0.986858,880.116405
185,477,0,41.035719,0.217216,0.366659,36.729946
65,250,0.18412,21765.388058,7.137903,0.889403,1476.691989
200,846,0.178326,1396.412163,1.414781,0.409721,210.635284
200,1109,0.01,5802.592208,8.804499,0.947998,575.823024
190,867,0.073485,0.75141,1.097129,0.426993,5.138864
195,874,0.176068,460.071397,4.574183,0.971706,291.857155
191,1063,0.041231,100852.275518,14.75423,0.794276,1114.542049
182,787,0.145258,21.325947,12.00393,0.458994,26.152676
186,14,0.209762,3863.108329,1.458842,0.412685,258.055018
203,994,0.193391,3963.243559,0.094597,0.033528,513.50893
182,489,18.392808,476029.005698,58.79554,0.964929,3716.883696
201,1317,0.060828,621.131726,0.675048,0.408141,100.89148
184,352,0.12083,220.234822,0.60452,0.403767,92.826451
201,1111,0.03,124.338729,0.170053,0.143722,72.175601
216,261,0.314484,4620.208937,0.527967,0.183653,523.21399
203,71,0.08775,3121.9772,0.311345,0.203306,280.248395
187,721,0.03,0.946712,0.144754,0.036118,8.015638
193,590,0.119164,1175.955532,1.016464,0.56166,110.394828
195,699,0.045826,24091.451284,7.040683,0.806731,610.91937
182,305,0.104881,124.951713,1.136796,0.847405,81.831592
191,862,0.01,2621.937132,3.784834,0.833431,281.558587
186,189,0.024495,1248.288142,0.816739,0.42603,118.859809
219,353,0.471699,3623.216136,0.240552,0.13298,329.227003
210,96,0.01,31532.26074,0.665514,0.11248,1082.760948
187,1030,0.230651,79.327513,7.38101,0.4843,30.481138
200,329,0.091104,22.2799,0.25033,0.50595,30.675828
191,894,19.938418,36947.607162,1010.158,0.980113,1030.654315
190,912,0.749933,37.00243,4.322994,0.391349,22.092765
185,1364,0.061644,85.109412,0.079643,0.11109,45.88325
223,379,0.669104,4160.924606,0.478772,0.311488,279.74281
213,876,0.033166,2003.692463,0.109022,0.070636,280.906742
69,10,0,20.335049,0.032104,0.388357,17.855925
194,1419,0.100995,28.165583,0.134904,0.471824,18.012952
190,853,0.944246,302048.08432,55.64563,0.973073,3602.685948
196,450,0.337194,94889.217694,15.50965,0.855903,1123.49003
194,1118,0.182209,1441.210573,0.95061,0.284634,210.404961
180,926,0.014142,106.134572,0.104022,0.130047,50.392681
183,143,0.115326,35.473142,0.167331,0.329708,30.958187
222,1353,0.017321,490.97213,0.27205,0.702581,71.634741
186,768,0.123693,14.429187,5.713061,0.304609,18.755392
208,1183,0.136015,4217.536638,0.103915,0.046234,409.062117
204,131,0.511273,1699.127336,0.714128,0.39085,330.707973
186,1081,0.455412,6465.830828,2.386403,0.49835,296.893599
197,270,0.142478,1089.977608,0.319527,0.090058,216.430015
185,702,0.074833,1205.898649,0.678774,0.320607,158.786583
191,821,0.042426,11.113473,0.028148,0.114024,15.305279
205,48,0.139284,7293.295858,10.48608,0.992595,1912.139516
199,1268,0.083066,1065.498957,1.486548,0.79388,114.223046
256,1324,0.721873,1114.934939,0.237945,0.18237,237.462456
189,807,0.386005,19.213668,24.06059,0.96987,24.808059
196,787,0.056569,32.80118,0.35127,0.834963,26.924905
183,558,0.226495,1334.957616,0.625612,0.371145,166.877254
58,937,0.376298,631094.292918,2.079043,0.211468,3598.321877
78,546,0,18372.964255,2.619576,0.821457,589.953456
220,1121,0.265895,174790.229522,6.656405,0.675848,2087.980834
183,1419,0.071414,29578.532861,12.63863,0.936522,823.212553
183,693,0.182209,1237.623088,1.536636,0.763932,122.700424
184,595,0.148661,12.968636,7.180897,0.966346,14.861963
202,192,0.252587,234013.875672,0.456889,0.029933,2778.025847
213,772,0,3739.899834,0.122455,0.069868,318.98456
184,462,0.197484,7.833009,0.085993,0.417505,12.976035
192,597,0.100995,75.357781,0.162,0.258696,39.451626
208,1426,0.01,84201.037452,3.826929,0.392915,2064.846345
215,499,0.022361,332.949372,0.362699,0.763089,87.455942
182,1350,0.034641,485.235912,1.034533,0.76506,82.48569
181,734,0.093808,4510.036769,0.092442,0.019289,292.337207
212,738,0.083066,2846.438808,0.375261,0.310985,219.616853
181,1165,0.202237,854.760256,0.697592,0.229232,188.676117
181,1341,0.059161,20731.310018,6.406268,0.710611,640.075599
195,226,0.100499,1044.69875,0.555145,0.246248,144.282672
189,981,0.070711,27074.980214,11.98952,0.816135,896.126622
197,735,0.107703,6.627675,0.564134,0.146883,15.362823
195,403,0.458367,20482.632969,5.253332,0.704338,454.970782
66,1159,0.432897,285522.463938,5.46778,0.57634,1726.648273
188,1346,0.01,8309.8095,0.159849,0.026544,1156.237298
182,660,0.090554,1.531798,0.937496,0.279596,6.706082
185,577,0.05,0.681765,0.880964,0.147685,5.965175
180,1366,0.03,2.787664,0.018215,0.086672,12.819368
215,973,0.092195,804.019762,0.217237,0.328992,120.83659
192,876,0.041231,1.3536,0.534484,0.141911,7.532655
75,21,0.429418,1820.954612,0.226455,0.118434,235.184983
181,1439,0.061644,1193.094373,0.4832,0.213547,140.28935
190,501,0.33121,0.791586,0.40947,0.115459,7.092924
187,792,0.083066,185.942157,7.559173,0.867947,52.255541
195,129,0.520577,286.37847,0.430314,0.52867,53.721052
182,440,0,1933.363898,2.273017,0.819288,177.560318
199,705,0.679485,172529.505182,39.68394,0.913661,2692.90885
186,1079,0.139284,36.722904,0.264793,0.590977,27.779723
187,815,0.098995,21724.142282,4.922105,0.697619,437.446046
183,662,0.47244,1335.910656,0.917395,0.433656,129.044719
187,631,0.099499,11823.847328,0.910471,0.06019,1043.742199
187,72,0.236854,2144.999945,1.095578,0.333234,200.55071
256,1395,0.01,1544.15969,0.209864,0.175982,217.040296
182,1317,3.968942,1969.507303,1.184168,0.318219,241.880045
181,735,0.63206,113.587529,6.345216,0.1937,65.515814
210,66,0.099499,9773.915794,2.787596,0.886432,575.487089
83,833,0.789557,22254.129102,2.285268,0.578464,485.920936
189,807,0.596741,62.001641,9.089192,0.544161,33.406234
196,805,0.270185,85.460207,0.334054,0.723006,34.652644
193,87,0.014142,2.934179,0.031547,0.276954,7.062173
196,606,0.148661,7.974243,4.053818,0.64069,12.654542
187,815,0.024495,13.152567,8.681462,0.978373,17.746735
67,364,0.188414,71677.932294,2.879788,0.449955,1164.830815
188,327,0.071414,85.655536,0.143714,0.10145,87.829022
257,309,0,137746.872148,3.10649,0.486205,1169.233476
185,1007,0.267955,251.383654,50.26145,0.896367,56.072378
72,1397,0.054772,38.515925,0.048397,0.280987,31.519782
188,753,0.13,0.39842,0.863914,0.275762,3.132828
65,401,0.017321,134972.170468,4.733622,0.651674,1314.745396
193,538,0.064031,7591.663451,3.276555,0.741762,282.704467
209,169,0.147309,96303.393034,13.23042,0.933481,2579.523743
190,130,0.147648,714.970462,0.265826,0.337834,143.994097
190,892,0.351283,2.933294,3.330257,0.486061,13.703034
195,645,0.498297,29.540505,5.835929,0.689522,16.927474
189,1005,0.167631,72415.244205,19.07428,0.979419,1207.45652
210,248,0.08775,25425.129763,0.176157,0.747423,729.917649
215,1033,0.223607,155.928931,0.074186,0.185402,72.824942
195,1208,0,2800.626925,0.752528,0.244273,224.889863
62,243,0.172916,101608.130848,1.840574,0.38942,1299.772271
181,749,0.321403,173.180246,0.026193,0.019277,104.623769
185,1228,0.01,114.720193,0.319065,0.568808,35.338957
56,462,15.960883,71117.986561,1.733791,0.718786,880.420053
182,325,0.08124,644.450976,0.432409,0.198587,132.822809
200,1143,0,6962.501985,9.952836,0.972875,634.280849
77,1151,0.136748,23341.138639,5.613537,0.921078,749.627184
187,710,?,0.501329,1.061392,0.167288,6.344696
190,986,0.107703,177743.428194,43.16316,0.978629,2690.451097
191,884,0.041231,3.347512,1.310914,0.126397,10.371391
68,751,0.237908,232816.445195,7.477396,0.646671,2104.450531
214,163,0.114018,2642.142574,0.557087,0.336866,300.979957
199,769,0.325269,4790.567851,2.001978,0.353896,345.075335
73,1057,0.15843,271121.496487,6.075415,0.726269,1530.838785
74,844,0.01,156937.405748,6.364963,0.564028,1388.033715
202,944,0.298831,28711.851108,4.229998,0.744393,1034.21097
185,1032,0.05831,0.474797,1.060964,0.502224,4.225068
185,140,0.037417,1467.785068,0.30494,0.065922,282.174136
77,1039,0.022361,110149.143518,4.008859,0.515431,1415.538629
185,879,0.123693,306.450642,1.054657,0.759417,87.492625
184,551,0.103923,7.572632,1.731449,0.242311,14.291152
216,960,0.152971,3511.002653,0.318819,0.12201,475.576279
211,334,0.070711,2262.126789,3.058163,0.956912,578.452051
188,791,0.684398,807.9355,1.463907,0.396794,110.680224
61,665,0.110905,193167.170097,1.660671,0.242367,2322.793678
81,353,0.01,98096.995842,3.145104,0.367481,1223.872754
181,724,0.02,0.303933,0.382134,0.098924,3.86291
186,231,0.141774,719.488387,0.580107,0.375624,95.75186
186,872,0.581722,3381.071305,0.898819,0.169199,366.540802
203,496,0.045826,81.102965,0.103826,0.330125,57.554525
193,4,0.159374,33.840509,0.175697,0.337304,31.774026
185,335,0.244131,625.859926,1.028685,0.845094,87.641529
188,818,3.338398,998.064943,69.26756,0.960616,144.214886
187,715,0.10247,0.440173,0.384667,0.110481,3.481745
81,617,0.189737,38819.73559,5.052142,0.843013,731.140705
79,1246,0.041231,7485.235087,5.718894,0.961908,725.334749
195,626,0.061644,1.317457,0.048563,0.011412,8.511058
181,978,0.216564,107.713558,0.11677,0.172443,41.983363
184,557,9.109341,40331.969454,590.186,0.907939,650.027915
205,504,0.01,34550.960868,1.407855,0.393564,654.626072
189,712,0.141774,28.048197,0.075858,0.208395,22.568537
55,199,0.04899,208850.968987,0.003154,0.536505,1429.273854
192,972,0.325115,44.998048,16.85233,0.616154,27.350862
187,62,0.165831,95.632009,0.314477,0.347612,55.185374
206,695,0.01,5683.269835,0.035506,0.007661,843.464425
182,1273,0.042426,2451.912043,1.635315,0.406176,257.671652
191,855,0.091104,3.905918,7.942309,0.618921,12.832512
188,794,0.221811,11.144388,4.851197,0.539537,17.982813
212,625,0.314006,754200.558821,4.950084,0.258624,3483.494976
188,990,0.314643,1338.102813,0.897267,0.432374,126.587969
195,1432,0.042426,2333.576785,0.234507,0.06246,229.025612
194,1185,0.233666,3047.429539,1.536991,0.52517,193.159091
206,88,0.294788,14528.758267,3.183173,0.823419,722.904334
190,864,0.197231,313275.219955,48.47668,0.948792,3780.884706
185,945,0.108167,2651.588978,0.574835,0.147733,245.135728
195,56,0.09,7.404977,0.109984,0.573832,12.266597
185,360,0.080623,52.649459,0.20571,0.50083,30.394675
180,1417,0.017321,61.170885,0.136917,0.201902,42.044554
189,811,0.165227,236.851631,60.59282,0.922897,131.310023
208,274,0.017321,70837.138315,8.690671,0.85419,1841.524815
188,739,0.358329,3.247775,0.669667,0.131141,10.212966
205,1111,0.350143,3667.019684,0.568393,0.290035,356.673114
188,744,0.170294,1.940847,0.723705,0.044998,16.083077
199,995,0,11.388462,0.045868,0.134328,21.170461
184,1267,0.138924,231.327748,0.068149,0.028642,149.899898
66,674,0.431161,148603.080945,6.160705,0.675848,1668.139402
201,863,0.024495,72682.444051,19.12221,0.888369,1786.580245
184,1070,0.024495,605.965383,0.281421,0.134344,127.781584
191,872,0.384187,1.283946,2.163413,0.659531,6.560455
191,1284,0.23622,108.505607,0.093859,0.405072,50.048981
207,897,0.114455,12158.397493,2.330367,0.739955,573.179252
211,925,0.064031,616.082625,0.238727,0.430329,100.965339
197,879,0.122066,193.290103,0.326973,0.419767,51.409933
189,899,0,4584.543129,2.45111,0.425446,362.960201
201,421,0.080623,74.221031,0.001089,0.002232,40.012841
82,863,0.155563,396.990918,0.299721,0.548461,99.458552
188,479,0.272764,7401.693393,5.355155,0.642157,508.698473
82,35,0.122066,60.590911,0.032255,0.089856,43.793681
187,1035,0.193391,561.117308,1.762571,0.648703,70.643836
187,565,0.01,23.448267,0.110708,0.426067,16.369747
185,551,1.35606,32.583186,10.25055,0.218769,46.855487
193,995,0.382884,5.35113,2.108199,0.150656,13.993434
185,136,0.014142,3818.791077,0.991866,0.196232,313.382766
189,202,0.273313,2177.546719,0.720746,0.208078,211.292904
192,1310,0.157797,23.312432,0.107864,0.234768,34.458546
181,1352,0.128062,8590.642048,2.728631,0.448859,370.821684
196,646,0.321403,2258.804529,2.488259,0.652745,221.095511
184,554,15.765256,57785.196768,1460.842,0.994713,1468.605551
187,801,0.037417,5.695732,2.348503,0.552954,8.494388
66,1375,0.07874,84.395103,0.029399,0.095195,58.677924
214,538,0.03,25405.110856,3.827652,0.944053,741.971541
188,831,0.204206,31.760797,10.60028,0.919633,23.053269
189,254,0.211896,2634.014257,1.283601,0.420501,186.205783
195,609,0.152643,11.704829,12.41669,0.865253,14.350359
199,1163,0.180555,1773.13488,0.87113,0.362533,148.979838
79,21,0.144914,1005.692694,2.663303,0.991244,327.792962
193,590,0.119164,1175.955532,1.016464,0.56166,110.394828
181,733,0.50309,115.807391,19.9239,0.386197,51.589918
197,715,0.09798,0.841345,0.188913,0.079754,7.106084
256,1172,0.396737,9080.929009,2.090763,0.786912,480.902681
206,158,0.01,199263.140504,9.628291,0.95143,1841.805052
200,39,0.014142,580.679003,0.556567,0.428438,81.8408
196,1202,0.14,1385.022259,0.556121,0.199,181.647112
192,1225,0.401373,1990.880043,1.292005,0.321585,253.109546
215,653,0.034641,313745.914621,23.34659,0.95593,4493.812286
192,1423,0.294788,15.743719,0.1053,0.176761,36.934693
193,1004,0.237697,22.512398,2.521915,0.303751,16.605132
214,1351,0.01,5486.910783,0.540327,0.306732,320.603418
210,151,0.154272,37830.763337,0.804135,0.111163,1316.556961
188,1258,0.277669,50.001602,0.078813,0.338851,28.143324
204,586,0.086603,80.392115,0.038089,0.180147,38.480257
223,1395,0.053852,199.655027,0.30541,0.819796,67.803055
185,1019,0.076811,2.434629,0.422479,0.101585,8.317701
200,949,0.064031,151.165634,0.582451,0.872235,40.733845
218,97,0,128955.539858,15.91536,0.990179,2941.398385
256,1395,0.01,1544.15969,0.209864,0.175982,217.040296
83,1142,0.014142,30703.702652,1.758773,0.119269,1813.784576
200,735,0.331813,1674.076551,0.872997,0.264655,204.514891
68,1054,0.224054,82348.376216,3.428756,0.541633,1152.133614
220,1086,0.075498,4068.987879,0.411952,0.140072,535.262796
195,145,0,8.213008,0.046124,0.233374,12.25368
63,1177,0.080623,16456.213692,7.712461,0.9484,1488.169618
215,729,0.19799,38032.451573,4.430664,0.839436,955.344396
185,994,0.262488,61.523488,4.935846,0.33969,29.060923
213,227,0.01,4899.402119,0.631394,0.250559,458.62984
192,429,0.194422,1508.635417,1.02869,0.315967,208.36395
196,711,0.022361,25111.858065,7.928959,0.827195,594.292341
66,613,0.151658,383609.326886,7.590545,0.609441,2266.796211
212,899,0.099499,10.067142,0.025933,0.304769,15.48678
185,1080,0.100499,751.670519,0.5345,0.336193,98.571311
186,116,0.100499,5855.893723,0.509428,0.054504,588.836799
191,871,0.290689,1.776705,1.063913,0.259291,8.206331
64,1244,0.02,20622.140813,0.012733,0.001674,1384.552758
192,650,0.140357,436.684108,0.631206,0.565173,70.360797
190,1248,0.186279,48.318881,0.127678,0.25627,30.391159
63,979,0.141774,486201.906927,4.165814,0.217903,3479.431969
188,1180,0.295635,1853.211546,0.523582,0.141323,237.11091
213,469,0.231084,79633.048204,4.476238,0.869238,932.079138
186,985,0.046904,25.271295,6.033468,0.317551,18.999995
183,302,0.150997,43.489818,0.151055,0.439327,23.036719
204,101,0.036056,1769.485765,0.253885,0.187727,246.140057
259,88,0,798.870626,0.291093,0.632639,83.742884
218,277,0.01,39436.739182,0.652886,0.059415,1988.927473
73,570,0.104881,8538.768785,1.991816,0.779213,470.33878
190,1344,0.173205,18486.619705,6.887128,0.748271,570.651516
185,597,0.064031,4.008893,1.281024,0.310415,8.253628
189,769,0.128841,0.357367,1.619361,0.360026,4.497896
190,891,0.107703,4.846684,0.54211,0.059937,18.089351
197,1227,0.279643,2665.205171,0.697876,0.204158,215.353836
61,146,0.205426,163101.759005,1.541996,0.264213,2118.533586
191,879,0.338231,34.020576,10.91948,0.914296,23.886085
206,1008,0.143178,888380.493198,10.18275,0.680056,2710.186421
189,541,0.069282,348.389817,0.849454,0.81677,64.481012
70,1149,0.065574,845.275517,0.240969,0.364203,120.417217
192,691,0.061644,613.802511,0.42376,0.234691,113.753011
189,803,0.065574,1.250427,1.459727,0.560779,5.206073
197,1102,0.548179,1637.969116,1.093448,0.291117,236.630447
186,778,0.185742,14.347083,5.075399,0.801829,12.659546
73,1211,0.118743,138.841668,0.054207,0.121063,82.387065
197,8,0.074833,420.661752,1.009712,0.492563,153.743637
74,1205,0.064807,168.293206,0.045737,0.128378,65.197199
189,793,0.376829,53.970276,25.28732,0.89684,28.196029
210,96,0.01,31532.26074,0.665514,0.11248,1082.760948
191,950,0.445197,325.182173,2.059454,0.708377,90.125834
212,1072,0.05099,282.823108,0.208785,0.464674,81.775167
183,1270,0.245357,351937.585442,42.76371,0.859101,3036.412301
63,766,0.11,110456.309576,2.811571,0.317776,1813.768811
196,815,0.041231,82.981156,0.31994,0.702692,34.603314
187,216,0.163095,1511.983403,0.329263,0.124133,167.107039
220,939,0.01,140921.582952,8.915424,0.895545,1811.865132
78,281,0.232809,14282.095122,4.248702,0.689691,751.556061
193,377,0.475605,2707.866636,0.515211,0.109106,288.048276
220,631,0.160312,26735.763971,1.788741,0.548366,596.936519
259,58,0.01,857.373141,0.313387,0.657009,87.289335
195,1362,0.192094,5.641139,0.017019,0.094709,11.141494
186,690,0.088318,0.320931,0.359534,0.192929,3.727106
186,997,0.05099,8.678448,4.782812,0.253981,37.662817
201,411,0.278209,77.823849,0.022139,0.047568,38.629283
182,787,1.393198,17.773643,5.489378,0.448114,24.499936
191,1410,0,75.807767,0.058932,0.245765,43.641464
191,908,0.157797,6.362396,5.811709,0.657512,8.838939
195,649,0.01,26.621844,2.468023,0.361437,20.485084
196,700,0.164012,24129.396453,7.896942,0.809967,614.231951
213,95,0.508429,156.676138,0.054375,0.214289,46.181712
191,880,0.078102,1178.240755,2.203198,0.518138,123.31227
190,870,0.128452,15.822594,3.754385,0.520946,14.413721
81,51,0.114455,91.398067,0.131155,0.519661,46.186366
201,1185,0.131529,2314.788674,3.431878,0.948889,672.712635
186,903,0.287924,64852.998175,42.78032,0.990779,2677.065142
205,1233,0.080623,114410.642227,7.927105,0.790849,1824.28484
212,1072,0.05099,282.823108,0.208785,0.464674,81.775167
187,959,0.017321,1091.573988,1.167305,0.635184,113.940135
195,731,0.01,121.590727,1.367262,0.94888,89.337108
189,359,0,3348.924124,0.6328,0.158838,294.810036
193,79,0,1037.938284,1.295636,0.805083,99.77779
186,65,0.337639,107182.314512,21.68022,0.940334,1429.463549
76,504,0.092736,26756.169901,3.338842,0.797014,527.837628
191,879,0.20664,2.621473,1.078692,0.369695,5.835575
182,625,0.128062,11.519404,1.440679,0.195897,22.062817
209,530,0.194422,4145.503713,0.528935,0.304946,315.682749
184,545,0.072801,3.876711,0.603683,0.120578,10.01312
190,1197,0.131909,1151.583369,0.255412,0.065513,249.514534
186,684,0.273679,36.882165,0.477816,0.030118,31.729441
203,827,0.119164,69860.992255,7.989519,0.955653,1521.56898
187,1011,0.221133,16.803918,2.203905,0.224851,19.603216
191,92,0.151327,1006.838675,6.080967,0.98067,396.852883
185,826,0.05099,9616.727016,6.087937,0.917846,404.603919
196,141,0.05099,48.227853,0.285361,0.58764,31.07867
81,353,0.01,98096.995842,3.145104,0.367481,1223.872754
192,1351,0.117898,66.46297,0.602211,0.657046,56.825698
223,327,0,3368.835554,0.506183,0.203839,451.951403
187,52,0.086603,75.113238,0.136446,0.203311,40.938356
187,805,0.337194,71496.4924,44.99617,0.992795,2764.6859
211,75,0.060828,48533.243614,7.323395,0.910655,1463.625631
194,924,0.022361,3299.533311,4.16093,0.815176,321.573174
181,746,0.031623,0.32285,0.201818,0.25307,2.392438
189,788,0.182209,74.161137,13.30662,0.76273,34.892091
192,671,0.022361,43.930827,0.062029,0.111394,35.08112
186,678,0.168819,2.27944,0.273502,0.07141,7.660057
184,834,0.139284,5461.53533,1.456928,0.387922,251.633661
182,789,?,12.459419,1.259108,0.176707,14.250828
184,567,0.242899,13.886867,6.585834,0.857487,15.360775
64,116,0.257099,36811.470629,6.152288,0.97119,1146.597175
187,812,0.159374,38.740042,18.52428,0.992385,37.332833
202,570,0.209762,3068.164236,2.980955,0.957046,588.686937
259,159,0.522111,15646.122886,1.328386,0.537571,452.209027
181,748,0.036056,1.163065,0.297065,0.166608,5.349048
195,131,0.053852,43.062203,0.121269,0.285031,28.080331
200,935,0.156844,1863.402442,0.680041,0.232835,181.083401
191,855,0.091104,3.905918,7.942309,0.618921,12.832512
74,1008,0,149352.40867,12.04387,0.937358,1580.39457
188,1247,0.024495,49.486563,0.056854,0.178878,32.101749
189,808,0.104881,8.086028,4.977217,0.844721,11.78428
201,678,0.08124,13639.623224,6.479906,0.940682,420.199813
55,1354,0.017321,130528.41672,1.993061,0.599805,1212.839234
82,589,0,147965.111306,6.129814,0.644337,1740.946733
196,1416,0,1564.443658,0.946692,0.385536,159.609045
189,801,0.10247,0.525314,0.857979,0.22869,3.751716
195,218,0.168226,381.240605,0.425074,0.378622,69.606615
183,978,0.01,74.362233,0.409101,0.531911,49.223463
215,1230,0.11,140.979991,0.128412,0.494267,47.543993
205,1050,0.251992,104677.470554,4.797437,0.4344,2021.021605
211,14,0.127279,44309.724693,7.503606,0.917779,1488.001902
194,1249,0.139284,1685.718526,0.846736,0.265312,207.445657
191,10,0.08775,50.025599,0.173765,0.426038,24.87966
184,593,0.074833,19.669414,14.41064,0.916647,15.721035
214,874,0.017321,139388.161926,7.876572,0.799551,1802.777739
196,443,0.564447,2857.424793,0.63856,0.144073,274.797047
211,288,0.155242,4242.220232,0.523706,0.366351,260.172625
196,607,0.660454,31.257773,14.84415,0.817876,18.149626
219,1192,0.216564,328102.158291,9.365247,0.876564,1965.863515
187,301,0.284781,1903.069554,1.846332,0.513603,226.476245
66,1098,0.084853,180620.354876,2.055467,0.262227,1426.609415
196,919,0.057446,29.259915,0.05092,0.104433,30.230172
208,699,0.134907,29588.07374,1.813744,0.667014,579.18965
191,143,0.03,2744.734461,1.145602,0.198532,357.76157
192,231,0,16361.828978,5.099286,0.825514,376.803485
187,715,0.03,0.362204,0.53775,0.210465,2.555056
185,606,0.031623,4223.831167,0.430953,0.036986,803.972327
219,1161,0.078102,433120.339558,10.01107,0.863474,2133.285851
220,737,0.024495,23663.027889,2.675806,0.871358,555.82293
206,399,0,5245.732903,0.455521,0.169683,488.587038
73,28,1.009752,10005.496066,0.085346,0.00642,1621.854862
183,92,0.363593,81.421506,0.284735,0.574018,30.754395
188,1096,0.11,4630.70035,1.736618,0.275979,409.017086
213,500,0.078102,79130.05837,0.328616,0.035036,1697.654187
65,35,0.315753,131.178693,0.167859,0.694219,44.006678
185,586,0.090554,1.22618,0.605062,0.207126,5.842464
61,1399,0.060828,184.49504,0.105418,0.495046,57.920931
221,1298,0.01,2508.899125,0.81755,0.802014,185.525593
213,76,0.107703,1922.886415,0.228447,0.163375,253.093077
185,1010,0.179722,25.81116,1.213833,0.077286,31.411288
257,957,0.314006,64636.057355,2.436948,0.499755,892.360275
189,592,0.449555,91.148919,0.2035,0.296509,42.551908
189,773,0.304302,1222.291457,4.038668,0.963492,259.885288
